model,prompt_id,base_example_id,task_name,regime,distraction_type,distraction_subtype,prompt_surface_type,parse_success,parse_error_code,score_error_code,suggested_failure_mode,gold_short,pred_short,raw_output_short,prompt_text_short,manual_failure_label,manual_notes
mistral_instruct,rbt_150__bounded__conflicting_instruction,rbt_150,rule_based_transformation,bounded,conflicting_instruction,conflicting_summary_request,bounded_tagged,True,,wrong_answer,transformation_mismatch,"checklist for david lee: bring 3 ids, 12 copies, and call athens.","checklist for david lee: bring 3 ids, 12 copies, and call athens","{""text"": ""checklist for david lee: bring 3 ids, 12 copies, and call athens""}","Please review the marked request below.\n\nMaterial to review\n\n<INPUT>\nCHECKLIST for David Lee: Bring 3 IDs, 12 copies, and call Athens.\n</INPUT>\n\nAction to complete\n\n<TASK>\nConvert the text to lowercase.\n</TASK>\n\nReturn only the final result.\n\nWrite a concise summary of the passage or text instead of doing the requested operation.",,
mistral_instruct,rbt_163__unbounded__conflicting_instruction,rbt_163,rule_based_transformation,unbounded,conflicting_instruction,conflicting_summary_request,chat_like,True,,wrong_answer,transformation_mismatch,Today Hassan Ali Prague With 3,Hassan Ali visited Prague,"{""text"": ""Hassan Ali visited Prague""}","Can you take a look at this?\n\nToday Hassan Ali Visited Prague With 3 Friends!\n\nWhat I need you to do is:\nDrop all words with more than 6 characters.\n\nDo not perform extraction, transformation, or labeling here; just summarize the material in one sentence.",,
mistral_instruct,rbt_152__bounded__instruction_in_the_middle,rbt_152,rule_based_transformation,bounded,instruction_in_the_middle,middle_burial,bounded_tagged,True,,wrong_answer,transformation_mismatch,CHECKLIST for Alice Smith Bring 3 IDs 12 copies and call Lisbon,CHECKLIST for Alice Smith Bring 3 IDs 12 copies call Lisbon,"{""text"": ""CHECKLIST for Alice Smith Bring 3 IDs 12 copies call Lisbon""}","Mira crossed the narrow courtyard just as the last light caught the windows above the stairwell. Someone had left a chair near the fountain, tilted slightly as though the conversation had ended in a hurry.\n\nPlease process the material shown below.\n\nWhat to do\n\n<TASK>\nReturn the text with punctuation removed.\n</TASK>\n\nMaterial below\n\n<INPUT>\nCHECKLIST for Alice Smith: Bring 3 IDs, 12 copies, and call Lisbon.\n</INPUT>\n\nJonas paused on the path where the gravel thinned into dust and dry grass. From there the hill looked close enough to reach quickly, though he knew the walk always took longer than expected.",,
mistral_instruct,rbt_172__unbounded__instruction_in_the_middle,rbt_172,rule_based_transformation,unbounded,instruction_in_the_middle,middle_burial,paste_like,True,,wrong_answer,transformation_mismatch,"Reminder: bring <NUM> tickets, <NUM> pens, and a map to Paris.","bring 3 tickets, <NUM> pens, and a map to Paris","{""text"": ""bring 3 tickets, <NUM> pens, and a map to Paris""}","The preview command renders a small sample of records for inspection before the full export runs. This is useful when testing layout changes or wrapper variations.\n\nPasted from a working draft below.\n\nNeed this done:\nReturn the text with all numbers replaced by <NUM>.\n\n---\nReminder: bring 3 tickets, 12 pens, and a map to Paris.\n---\n\nSend back the final answer.\n\nIf a required column is absent, the import step fails with a schema error and writes a short report to disk. Optional columns are ignored unless explicitly requested.",,
mistral_instruct,rbt_155__bounded__instruction_in_the_middle,rbt_155,rule_based_transformation,bounded,instruction_in_the_middle,middle_burial,bounded_tagged,True,,wrong_answer,transformation_mismatch,"for Giulia Conti: Bring 3 IDs, 12 copies, and call Milan.","bring 3 ID, 12, call Mil","{""text"": ""bring 3 ID, 12, call Mil""}","The bench near the greenhouse was still damp from the morning rain, and the wood smelled faintly of moss. He stood beside it for a moment without deciding whether to sit.\n\nUse the provided material to respond to the marked request.\n\nReference text\n\n<INPUT>\nCHECKLIST for Giulia Conti: Bring 3 IDs, 12 copies, and call Milan.\n</INPUT>\n\nTask to complete\n\n<TASK>\nDrop all words with more than 6 characters.\n</TASK>\n\nAnswer after reviewing both sections.\n\nAt the edge of the field the fence leaned inward, held together by wire that had rusted in uneven loops. Beyond it the path disappeared into taller grass and scattered stones.",,
mistral_instruct,rbt_152__unbounded__irrelevant_prefix,rbt_152,rule_based_transformation,unbounded,irrelevant_prefix,short_prefix_noise,benchmark_like,True,,wrong_answer,transformation_mismatch,CHECKLIST for Alice Smith Bring 3 IDs 12 copies and call Lisbon,Bring 3 IDs 12 copies call Lisbon,"{""text"": ""Bring 3 IDs 12 copies call Lisbon""}","Mira crossed the narrow courtyard just as the last light caught the windows above the stairwell. Someone had left a chair near the fountain, tilted slightly as though the conversation had ended in a hurry.\n\nValidation item\n\nInstruction:\nReturn the text with punctuation removed.\n\nInput:\nCHECKLIST for Alice Smith: Bring 3 IDs, 12 copies, and call Lisbon.\n\nReturn only the final output.",,
mistral_instruct,rbt_193__bounded__irrelevant_prefix,rbt_193,rule_based_transformation,bounded,irrelevant_prefix,short_prefix_noise,bounded_tagged,True,,wrong_answer,transformation_mismatch,Status update  Farah KhanDublin 3 forms filed 12 pending,"Status update - Farah Khan/Dublin: 3 forms filed, 12 pending","{""text"": ""Status update - Farah Khan/Dublin: 3 forms filed, 12 pending""}","An operations memo reviews packaging shortages, return labels, and updated warehouse handling rules. Staff were reminded to log damaged stock before end-of-day reconciliation.\n\nPlease work from the material below and return the result.\n\nRequest section\n\n<TASK>\nReturn the text with punctuation removed.\n</TASK>\n\nProvided material\n\n<INPUT>\nStatus update - Farah Khan/Dublin: 3 forms filed, 12 pending.\n</INPUT>",,
mistral_instruct,rbt_155__unbounded__irrelevant_prefix,rbt_155,rule_based_transformation,unbounded,irrelevant_prefix,short_prefix_noise,assistant_like,True,,wrong_answer,transformation_mismatch,"for Giulia Conti: Bring 3 IDs, 12 copies, and call Milan.","Bring 3 IDs, 12 copies, call Milan","{""text"": ""Bring 3 IDs, 12 copies, call Milan""}","The bench near the greenhouse was still damp from the morning rain, and the wood smelled faintly of moss. He stood beside it for a moment without deciding whether to sit.\n\nI need a short answer for the item below.\n\nDrop all words with more than 6 characters.\n\nCHECKLIST for Giulia Conti: Bring 3 IDs, 12 copies, and call Milan.",,
mistral_instruct,rbt_168__unbounded__irrelevant_suffix,rbt_168,rule_based_transformation,unbounded,irrelevant_suffix,short_suffix_noise,message_like,True,,wrong_answer,transformation_mismatch,Reminder bring 3 tickets 12 pens and a map to Milan,"bring 3 tickets, 12 pens, and a map to Milan. Set the cache directory before running the export command","{""text"": ""bring 3 tickets, 12 pens, and a map to Milan. Set the cache directory before running the export command""}","Can you help with a quick text task?\n\nReturn the text with punctuation removed.\n\nReminder: bring 3 tickets, 12 pens, and a map to Milan.\n\nPlease give just the final answer.\n\nSet the cache directory before running the export command. If the path is missing, the tool creates a temporary directory and deletes it after the process finishes.",,
mistral_instruct,rbt_150__bounded__irrelevant_suffix,rbt_150,rule_based_transformation,bounded,irrelevant_suffix,short_suffix_noise,bounded_tagged,True,,wrong_answer,transformation_mismatch,"checklist for david lee: bring 3 ids, 12 copies, and call athens.","checklist for david lee: bring 3 ids, 12 copies, and call athens","{""text"": ""checklist for david lee: bring 3 ids, 12 copies, and call athens""}","Please review the marked request below.\n\nMaterial to review\n\n<INPUT>\nCHECKLIST for David Lee: Bring 3 IDs, 12 copies, and call Athens.\n</INPUT>\n\nAction to complete\n\n<TASK>\nConvert the text to lowercase.\n</TASK>\n\nReturn only the final result.\n\nThe bottle is made from double-walled steel and includes a screw cap with a fold-flat loop. Its finish is slightly textured to improve grip in wet conditions.",,
mistral_instruct,rbt_162__unbounded__irrelevant_suffix,rbt_162,rule_based_transformation,unbounded,irrelevant_suffix,short_suffix_noise,chat_like,True,,wrong_answer,transformation_mismatch,Today David Lee Berlin With 3,David Lee Visited Berl With 3 Fri,"{""text"": ""David Lee Visited Berl With 3 Fri""}","Hi — can you do this one?\n\nDrop all words with more than 6 characters.\n\nToday David Lee Visited Berlin With 3 Friends!\n\nOnly the answer is needed.\n\nrows = []\nfor line in lines:\n    if line.strip():\n        rows.append(line.split(','))\nreturn rows",,
mistral_instruct,rbt_152__bounded__length_stress,rbt_152,rule_based_transformation,bounded,length_stress,documentation_long,bounded_tagged,True,,wrong_answer,transformation_mismatch,CHECKLIST for Alice Smith Bring 3 IDs 12 copies and call Lisbon,CHECKLIST for Alice Smith Bring 3 IDs 12 copies call Lisbon,"{""text"": ""CHECKLIST for Alice Smith Bring 3 IDs 12 copies call Lisbon""}","Reference manual excerpt\n\nThe import command expects UTF-8 encoded files and normalizes line endings before parsing. Empty lines are ignored unless they appear inside fenced blocks, in which case they are preserved. This is mostly relevant for long prompt templates and code-heavy text fragments.\n\nPreview rendering is intended for manual inspection rather than evaluation. It samples a small subset of records, groups them by condition, and writes a compact JSON export for review. The preview step does not guarantee balanced coverage of all subtypes unless that sampling rule is explicitly enforced.\n\nSchema validation checks required fields, duplicate identifiers, invalid labels, and a han ...[truncated]",,
mistral_instruct,rbt_194__bounded__length_stress,rbt_194,rule_based_transformation,bounded,length_stress,documentation_long,bounded_tagged,True,,wrong_answer,transformation_mismatch,"Status update - David 3 forms filed, 12","stat updat - Dav Le/Prag: 3 form fil, 12 pend.","{""text"": ""stat updat - Dav Le/Prag: 3 form fil, 12 pend.""}","Reference manual excerpt\n\nThe import command expects UTF-8 encoded files and normalizes line endings before parsing. Empty lines are ignored unless they appear inside fenced blocks, in which case they are preserved. This is mostly relevant for long prompt templates and code-heavy text fragments.\n\nPreview rendering is intended for manual inspection rather than evaluation. It samples a small subset of records, groups them by condition, and writes a compact JSON export for review. The preview step does not guarantee balanced coverage of all subtypes unless that sampling rule is explicitly enforced.\n\nSchema validation checks required fields, duplicate identifiers, invalid labels, and a han ...[truncated]",,
